20170608 182200;1.277470;1.281700;1.277450;1.279950;0
20170608 182300;1.279950;1.281150;1.279770;1.280650;0
20170608 182400;1.280650;1.282290;1.280500;1.281680;0
20170608 182500;1.281650;1.282030;1.280860;1.281000;0
20170608 182600;1.280990;1.281270;1.280160;1.280160;0
20170608 182700;1.280220;1.281460;1.279260;1.280870;0
20170608 182800;1.280960;1.281320;1.280290;1.280290;0
20170608 182900;1.280330;1.281640;1.280240;1.281390;0
20170608 183000;1.281340;1.282030;1.280150;1.280780;0
20170608 183100;1.280850;1.281180;1.280470;1.281090;0
20170608 183200;1.281090;1.281280;1.280420;1.280520;0
20170608 183300;1.280650;1.280760;1.279770;1.279810;0
20170608 183400;1.279820;1.279970;1.278750;1.279520;0
20170608 183500;1.279550;1.280190;1.279550;1.279710;0
20170608 183600;1.279700;1.279700;1.278790;1.278800;0
20170608 183700;1.278780;1.279630;1.278780;1.279390;0
20170608 183800;1.279380;1.280950;1.279380;1.280520;0
20170608 183900;1.280390;1.280390;1.279120;1.279840;0
20170608 184000;1.279820;1.279980;1.279420;1.279670;0
20170608 184100;1.279630;1.279770;1.279350;1.279680;0
20170608 184200;1.279680;1.279680;1.279550;1.279550;0
20170608 184300;1.279530;1.279690;1.279530;1.279690;0
20170608 184400;1.279560;1.279700;1.279340;1.279360;0
20170608 184500;1.279420;1.280450;1.278950;1.280450;0
20170608 184600;1.280560;1.281730;1.280160;1.281520;0
20170608 184700;1.281550;1.281960;1.281030;1.281300;0
20170608 184800;1.281240;1.282680;1.281230;1.281950;0
20170608 184900;1.281950;1.282320;1.281030;1.281600;0
20170608 185000;1.281610;1.282020;1.281540;1.281590;0
20170608 185100;1.281580;1.281860;1.281530;1.281630;0
20170608 185200;1.281670;1.282480;1.281660;1.281660;0
20170608 185300;1.281680;1.281690;1.281520;1.281650;0
20170608 185400;1.281620;1.281620;1.280380;1.280390;0
20170608 185500;1.280410;1.281280;1.279890;1.280170;0
20170608 185600;1.280350;1.281180;1.279950;1.280700;0
20170608 185700;1.280750;1.282040;1.280750;1.281060;0
20170608 185800;1.281020;1.281420;1.279780;1.280690;0
20170608 185900;1.280760;1.280760;1.279540;1.280090;0
20170608 190000;1.280060;1.280140;1.277330;1.277350;0
20170608 190100;1.277390;1.278360;1.277390;1.277990;0
20170608 190200;1.278090;1.279050;1.277400;1.279050;0
20170608 190300;1.279050;1.279050;1.278340;1.278570;0
20170608 190400;1.278540;1.278540;1.277200;1.277430;0
20170608 190500;1.277410;1.278020;1.277380;1.277430;0
20170608 190600;1.277460;1.278140;1.277460;1.277670;0
20170608 190700;1.277670;1.278840;1.277630;1.278630;0
20170608 190800;1.278620;1.278620;1.277430;1.278450;0
20170608 190900;1.278450;1.278790;1.277500;1.277530;0
20170608 191000;1.277520;1.278070;1.277370;1.277840;0
20170608 191100;1.277850;1.277990;1.277370;1.277370;0
20170608 191200;1.277360;1.277490;1.275950;1.277140;0
20170608 191300;1.277240;1.277490;1.276890;1.277050;0
20170608 191400;1.277060;1.277460;1.276140;1.276750;0
20170608 191500;1.276750;1.277600;1.276750;1.277390;0
20170608 191600;1.277340;1.277610;1.277110;1.277260;0
20170608 191700;1.277240;1.277600;1.277240;1.277440;0
20170608 191800;1.277430;1.277600;1.277140;1.277390;0
20170608 191900;1.277400;1.278860;1.277330;1.278860;0
20170608 192000;1.279040;1.279100;1.277950;1.277950;0
20170608 192100;1.277950;1.278500;1.277950;1.278460;0
20170608 192200;1.278440;1.278440;1.277810;1.277840;0
20170608 192300;1.277830;1.277830;1.277590;1.277680;0
20170608 192400;1.277650;1.277740;1.277280;1.277350;0
20170608 192500;1.277360;1.277660;1.276920;1.276950;0
20170608 192600;1.276950;1.276990;1.276130;1.276810;0
20170608 192700;1.276770;1.277280;1.275990;1.276280;0
20170608 192800;1.276310;1.276500;1.275260;1.276030;0
20170608 192900;1.276000;1.276860;1.275900;1.276290;0
20170608 193000;1.276260;1.277100;1.276260;1.276750;0
20170608 193100;1.276760;1.276770;1.275990;1.276400;0
20170608 193200;1.276390;1.276440;1.275720;1.276010;0
20170608 193300;1.275920;1.276050;1.274960;1.275710;0
20170608 193400;1.275770;1.276100;1.275100;1.275490;0
20170608 193500;1.275510;1.275950;1.275270;1.275450;0
20170608 193600;1.275470;1.275780;1.275130;1.275130;0
20170608 193700;1.275150;1.275450;1.274840;1.275450;0
20170608 193800;1.275380;1.275730;1.274990;1.275130;0
20170608 193900;1.275120;1.275130;1.273950;1.274750;0
20170608 194000;1.274760;1.274930;1.274570;1.274700;0
20170608 194100;1.274700;1.274890;1.274250;1.274260;0
20170608 194200;1.274250;1.275040;1.274250;1.274960;0
20170608 194300;1.274950;1.275050;1.274590;1.274620;0
20170608 194400;1.274630;1.275000;1.274620;1.274650;0
20170608 194500;1.274660;1.274660;1.274290;1.274450;0
20170608 194600;1.274450;1.274570;1.274360;1.274570;0
20170608 194700;1.274540;1.275050;1.274520;1.274870;0
20170608 194800;1.274880;1.274910;1.274600;1.274690;0
20170608 194900;1.274700;1.274950;1.274650;1.274770;0
20170608 195000;1.274770;1.274800;1.274250;1.274250;0
20170608 195100;1.274300;1.274690;1.272930;1.273910;0
20170608 195200;1.273750;1.274430;1.272990;1.273560;0
20170608 195300;1.273550;1.273570;1.272290;1.272450;0
20170608 195400;1.272450;1.273370;1.272350;1.273000;0
20170608 195500;1.272960;1.272960;1.271600;1.271960;0
20170608 195600;1.271970;1.272580;1.271600;1.271790;0
20170608 195700;1.271840;1.272300;1.271760;1.272290;0
20170608 195800;1.272290;1.272400;1.271710;1.272250;0
20170608 195900;1.272260;1.272500;1.272260;1.272320;0
20170608 200000;1.272310;1.273430;1.272310;1.272900;0
20170608 200100;1.272920;1.274730;1.272850;1.273990;0
20170608 200200;1.273970;1.274000;1.273480;1.273570;0
20170608 200300;1.273690;1.274290;1.273450;1.274090;0
20170608 200400;1.274040;1.274730;1.274040;1.274170;0
20170608 200500;1.274140;1.274410;1.273680;1.273890;0
20170608 200600;1.273880;1.274280;1.273880;1.274040;0
20170608 200700;1.273990;1.276090;1.273930;1.275620;0
20170608 200800;1.275480;1.276090;1.275310;1.275650;0
20170608 200900;1.275660;1.276170;1.275400;1.275460;0
20170608 201000;1.275460;1.275470;1.274960;1.274960;0
20170608 201100;1.274960;1.275000;1.274590;1.274590;0
20170608 201200;1.274550;1.275050;1.274160;1.274760;0
20170608 201300;1.274890;1.274890;1.273780;1.273780;0
20170608 201400;1.273790;1.274050;1.273700;1.273850;0
20170608 201500;1.273880;1.273880;1.273450;1.273850;0
20170608 201600;1.273900;1.274380;1.273890;1.274280;0
20170608 201700;1.274250;1.274450;1.274200;1.274220;0
20170608 201800;1.274230;1.274270;1.274010;1.274270;0
20170608 201900;1.274260;1.274610;1.274260;1.274360;0
20170608 202000;1.274330;1.274540;1.274040;1.274540;0
20170608 202100;1.274580;1.274580;1.273780;1.273960;0
20170608 202200;1.273970;1.274360;1.272870;1.273010;0
20170608 202300;1.273010;1.273790;1.272650;1.273080;0
20170608 202400;1.273080;1.273700;1.273000;1.273000;0
20170608 202500;1.273000;1.273270;1.272830;1.272960;0
20170608 202600;1.272910;1.273290;1.272160;1.272190;0
20170608 202700;1.272240;1.272650;1.272240;1.272580;0
20170608 202800;1.272570;1.272580;1.271630;1.272150;0
20170608 202900;1.272250;1.272320;1.271630;1.272240;0
20170608 203000;1.272240;1.272650;1.271600;1.271840;0
20170608 203100;1.271840;1.271930;1.271700;1.271770;0
20170608 203200;1.271820;1.271850;1.269350;1.270110;0
20170608 203300;1.270110;1.270660;1.269620;1.270440;0
20170608 203400;1.270430;1.270750;1.270340;1.270680;0
20170608 203500;1.270690;1.271630;1.270590;1.271380;0
20170608 203600;1.271490;1.271700;1.271190;1.271340;0
20170608 203700;1.271350;1.271490;1.271090;1.271340;0
20170608 203800;1.271330;1.272090;1.271330;1.271850;0
20170608 203900;1.271850;1.271880;1.271550;1.271750;0
20170608 204000;1.271680;1.272720;1.271600;1.272190;0
20170608 204100;1.272200;1.272670;1.271970;1.272240;0
20170608 204200;1.272250;1.272830;1.272180;1.272780;0
20170608 204300;1.272790;1.272790;1.272310;1.272530;0
20170608 204400;1.272530;1.273160;1.272530;1.272710;0
20170608 204500;1.272650;1.273420;1.272640;1.272660;0
20170608 204600;1.272660;1.272770;1.271790;1.271800;0
20170608 204700;1.271840;1.272270;1.271350;1.271770;0
20170608 204800;1.271780;1.272060;1.271710;1.271990;0
20170608 204900;1.271970;1.273200;1.271910;1.272740;0
20170608 205000;1.272750;1.273320;1.272590;1.273140;0
20170608 205100;1.273090;1.273260;1.272740;1.272740;0
20170608 205200;1.272850;1.272850;1.272260;1.272400;0
20170608 205300;1.272490;1.272560;1.272130;1.272250;0
20170608 205400;1.272340;1.272950;1.272330;1.272910;0
20170608 205500;1.272890;1.273220;1.272690;1.273100;0
20170608 205600;1.273100;1.273800;1.273100;1.273630;0
20170608 205700;1.273550;1.273550;1.273060;1.273180;0
20170608 205800;1.273200;1.273300;1.272870;1.273170;0
20170608 205900;1.273170;1.273780;1.273110;1.273610;0
20170608 210000;1.273580;1.273620;1.273400;1.273480;0
20170608 210100;1.273480;1.273550;1.273230;1.273440;0
20170608 210200;1.273410;1.273450;1.272970;1.273340;0
20170608 210300;1.273320;1.273470;1.273050;1.273240;0
20170608 210400;1.273230;1.274620;1.273170;1.274030;0
20170608 210500;1.274020;1.274770;1.273950;1.274360;0
20170608 210600;1.274450;1.274890;1.274150;1.274670;0
20170608 210700;1.274670;1.274740;1.274470;1.274650;0
20170608 210800;1.274590;1.274590;1.274060;1.274090;0
20170608 210900;1.274160;1.274350;1.273460;1.273740;0
20170608 211000;1.273730;1.273860;1.273330;1.273490;0
20170608 211100;1.273490;1.273590;1.273260;1.273350;0
20170608 211200;1.273330;1.273350;1.273260;1.273260;0
20170608 211300;1.273260;1.273300;1.273170;1.273170;0
20170608 211400;1.273170;1.273290;1.273160;1.273250;0
20170608 211500;1.273260;1.273620;1.273130;1.273480;0
20170608 211600;1.273480;1.274200;1.273470;1.274090;0
20170608 211700;1.274120;1.275060;1.274070;1.274910;0
20170608 211800;1.274920;1.275960;1.274790;1.275600;0
20170608 211900;1.275660;1.276860;1.275430;1.276330;0
20170608 212000;1.276290;1.276460;1.275840;1.276000;0
20170608 212100;1.275940;1.276470;1.275690;1.276270;0
20170608 212200;1.276290;1.276380;1.276000;1.276170;0
20170608 212300;1.276070;1.276390;1.275820;1.276240;0
20170608 212400;1.276250;1.276250;1.275740;1.276110;0
20170608 212500;1.276090;1.276760;1.276080;1.276120;0
20170608 212600;1.276070;1.276080;1.275470;1.275750;0
20170608 212700;1.275750;1.276690;1.275750;1.276660;0
20170608 212800;1.276640;1.277400;1.276640;1.277290;0
20170608 212900;1.277290;1.277290;1.276180;1.276420;0
20170608 213000;1.276420;1.276970;1.276000;1.276970;0
20170608 213100;1.276920;1.276930;1.276470;1.276930;0
20170608 213200;1.276900;1.276930;1.276660;1.276720;0
20170608 213300;1.276720;1.276870;1.276450;1.276770;0
20170608 213400;1.276690;1.277070;1.276500;1.276990;0
20170608 213500;1.276960;1.277280;1.276780;1.277280;0
20170608 213600;1.277290;1.277580;1.277280;1.277420;0
20170608 213700;1.277400;1.277550;1.277230;1.277250;0
20170608 213800;1.277270;1.277550;1.276940;1.277460;0
20170608 213900;1.277450;1.277810;1.277330;1.277660;0
20170608 214000;1.277680;1.277750;1.277330;1.277660;0
20170608 214100;1.277640;1.279810;1.277630;1.279260;0
20170608 214200;1.279290;1.280190;1.279290;1.279890;0
20170608 214300;1.279970;1.280020;1.279330;1.279350;0
20170608 214400;1.279370;1.279370;1.279120;1.279190;0
20170608 214500;1.279160;1.279180;1.278560;1.278730;0
20170608 214600;1.278750;1.278760;1.278360;1.278620;0
20170608 214700;1.278610;1.278710;1.278200;1.278210;0
20170608 214800;1.278200;1.278570;1.278180;1.278180;0
20170608 214900;1.278180;1.278180;1.277620;1.277730;0
20170608 215000;1.277770;1.277980;1.277750;1.277890;0
20170608 215100;1.277880;1.278270;1.277880;1.278270;0
20170608 215200;1.278280;1.278440;1.278270;1.278300;0
20170608 215300;1.278290;1.278290;1.277820;1.277980;0
20170608 215400;1.277930;1.278000;1.277900;1.278000;0
20170608 215500;1.277980;1.278510;1.277980;1.278330;0
20170608 215600;1.278330;1.278920;1.278330;1.278760;0
20170608 215700;1.278750;1.279680;1.278750;1.279470;0
20170608 215800;1.279470;1.279580;1.279080;1.279080;0
20170608 215900;1.279090;1.279110;1.278910;1.279040;0
20170608 220000;1.278990;1.279080;1.278270;1.278370;0
20170608 220100;1.278350;1.278680;1.278140;1.278140;0
20170608 220200;1.278150;1.279010;1.277850;1.278680;0
20170608 220300;1.278730;1.278750;1.278190;1.278360;0
20170608 220400;1.278370;1.278570;1.278090;1.278550;0
20170608 220500;1.278530;1.278620;1.278480;1.278570;0
20170608 220600;1.278570;1.278630;1.278100;1.278180;0
20170608 220700;1.278180;1.278730;1.278090;1.278100;0
20170608 220800;1.278060;1.278380;1.277850;1.278280;0
20170608 220900;1.278300;1.278300;1.277980;1.277980;0
20170608 221000;1.277980;1.278200;1.277870;1.277870;0
20170608 221100;1.277870;1.277870;1.275920;1.276270;0
20170608 221200;1.276270;1.276600;1.276270;1.276560;0
20170608 221300;1.276550;1.276710;1.276060;1.276190;0
20170608 221400;1.276210;1.276430;1.276130;1.276410;0
20170608 221500;1.276410;1.276870;1.276370;1.276870;0
20170608 221600;1.276860;1.276860;1.276720;1.276720;0
20170608 221700;1.276680;1.276680;1.275960;1.275960;0
20170608 221800;1.275900;1.276020;1.275110;1.275490;0
20170608 221900;1.275520;1.276260;1.275430;1.275930;0
20170608 222000;1.275950;1.276080;1.275320;1.275460;0
20170608 222100;1.275450;1.275720;1.275410;1.275690;0
20170608 222200;1.275740;1.276500;1.275740;1.276340;0
20170608 222300;1.276320;1.276480;1.275940;1.276460;0
20170608 222400;1.276460;1.276990;1.276370;1.276810;0
20170608 222500;1.276820;1.276820;1.276300;1.276590;0
20170608 222600;1.276580;1.276860;1.276030;1.276860;0
20170608 222700;1.276900;1.276940;1.275910;1.276050;0
20170608 222800;1.276050;1.276270;1.275950;1.276170;0
20170608 222900;1.276160;1.276220;1.275740;1.276100;0
20170608 223000;1.276080;1.276180;1.275960;1.275960;0
20170608 223100;1.275960;1.276070;1.275800;1.276010;0
20170608 223200;1.276050;1.276060;1.275830;1.275860;0
20170608 223300;1.275860;1.276030;1.275800;1.276030;0
20170608 223400;1.275990;1.276150;1.275960;1.276110;0
20170608 223500;1.276110;1.276560;1.276110;1.276560;0
20170608 223600;1.276570;1.276880;1.276570;1.276750;0
20170608 223700;1.276750;1.276820;1.276280;1.276330;0
20170608 223800;1.276330;1.276570;1.276330;1.276470;0
20170608 223900;1.276460;1.276540;1.276380;1.276470;0
20170608 224000;1.276480;1.276520;1.276300;1.276360;0
20170608 224100;1.276360;1.276470;1.276360;1.276470;0
20170608 224200;1.276490;1.276570;1.276460;1.276470;0
20170608 224300;1.276480;1.276490;1.276330;1.276330;0
20170608 224400;1.276320;1.276350;1.276000;1.276010;0
20170608 224500;1.276000;1.276040;1.275260;1.275520;0
20170608 224600;1.275490;1.275520;1.274200;1.274520;0
20170608 224700;1.274530;1.274670;1.273660;1.273660;0
20170608 224800;1.273660;1.274350;1.273660;1.274070;0
20170608 224900;1.274050;1.274470;1.274050;1.274320;0
20170608 225000;1.274330;1.274490;1.274070;1.274070;0
20170608 225100;1.274050;1.274140;1.273450;1.273450;0
20170608 225200;1.273490;1.273640;1.272920;1.273380;0
20170608 225300;1.273360;1.273660;1.273350;1.273400;0
20170608 225400;1.273400;1.274140;1.273390;1.274090;0
20170608 225500;1.274080;1.274270;1.274080;1.274270;0
20170608 225600;1.274280;1.274760;1.274190;1.274570;0
20170608 225700;1.274550;1.274630;1.274300;1.274470;0
20170608 225800;1.274560;1.275140;1.274560;1.274980;0
20170608 225900;1.274970;1.275070;1.274760;1.274770;0
20170608 230000;1.274750;1.274750;1.274160;1.274230;0
20170608 230100;1.274240;1.274250;1.273730;1.273730;0
20170608 230200;1.273730;1.273880;1.273690;1.273740;0
20170608 230300;1.273770;1.274680;1.273760;1.274320;0
20170608 230400;1.274300;1.274320;1.273960;1.273960;0
20170608 230500;1.273960;1.273980;1.273870;1.273870;0
20170608 230600;1.273880;1.273930;1.273840;1.273930;0
20170608 230700;1.273880;1.274610;1.273880;1.274360;0
20170608 230800;1.274380;1.274750;1.274370;1.274610;0
20170608 230900;1.274610;1.274630;1.274400;1.274590;0
20170608 231000;1.274570;1.274610;1.274550;1.274590;0
20170608 231100;1.274610;1.274670;1.274570;1.274670;0
20170608 231200;1.274670;1.274730;1.274520;1.274520;0
20170608 231300;1.274520;1.274590;1.274360;1.274500;0
20170608 231400;1.274530;1.274650;1.274500;1.274580;0
20170608 231500;1.274570;1.274680;1.274530;1.274570;0
20170608 231600;1.274540;1.274600;1.274100;1.274150;0
20170608 231700;1.274140;1.274420;1.274140;1.274370;0
20170608 231800;1.274400;1.274450;1.274350;1.274370;0
20170608 231900;1.274380;1.274660;1.274380;1.274660;0
20170608 232000;1.274680;1.275110;1.274650;1.275090;0
20170608 232100;1.275080;1.278100;1.275080;1.277390;0
20170608 232200;1.277250;1.277890;1.276880;1.276980;0
20170608 232300;1.277030;1.277030;1.276690;1.276760;0
20170608 232400;1.276750;1.276770;1.276390;1.276500;0
20170608 232500;1.276510;1.276830;1.276350;1.276640;0
20170608 232600;1.276640;1.277030;1.276640;1.276800;0
20170608 232700;1.276810;1.276850;1.276250;1.276360;0
20170608 232800;1.276380;1.276740;1.276350;1.276550;0
20170608 232900;1.276530;1.276580;1.276530;1.276550;0
20170608 233000;1.276550;1.276550;1.275990;1.276050;0
20170608 233100;1.276060;1.276250;1.276040;1.276140;0
20170608 233200;1.276130;1.276130;1.275660;1.275700;0
20170608 233300;1.275740;1.275890;1.275660;1.275840;0
20170608 233400;1.275850;1.276090;1.275840;1.276070;0
20170608 233500;1.276090;1.276540;1.276090;1.276470;0
20170608 233600;1.276450;1.276780;1.276450;1.276670;0
20170608 233700;1.276680;1.276710;1.276580;1.276700;0
20170608 233800;1.276700;1.277200;1.276510;1.276510;0
20170608 233900;1.276520;1.276780;1.276380;1.276450;0
20170608 234000;1.276430;1.276430;1.276040;1.276100;0
20170608 234100;1.276100;1.276100;1.275850;1.275850;0
20170608 234200;1.275840;1.275850;1.273780;1.274720;0
20170608 234300;1.274700;1.274810;1.274390;1.274410;0
20170608 234400;1.274420;1.274890;1.274420;1.274630;0
20170608 234500;1.274670;1.275900;1.274560;1.275380;0
20170608 234600;1.275360;1.275590;1.275360;1.275580;0
20170608 234700;1.275570;1.275740;1.275560;1.275610;0
20170608 234800;1.275590;1.275620;1.274890;1.274890;0
20170608 234900;1.274980;1.275200;1.274580;1.274730;0
20170608 235000;1.274660;1.274810;1.274610;1.274810;0
20170608 235100;1.274820;1.275320;1.274820;1.275320;0
20170608 235200;1.275360;1.275410;1.275280;1.275380;0
20170608 235300;1.275360;1.275360;1.275020;1.275070;0
20170608 235400;1.275050;1.276180;1.275050;1.275350;0
20170608 235500;1.275350;1.275790;1.275350;1.275470;0
20170608 235600;1.275470;1.275560;1.275430;1.275490;0
20170608 235700;1.275450;1.275450;1.275020;1.275100;0
20170608 235800;1.275070;1.275160;1.274880;1.274970;0
20170608 235900;1.274950;1.275070;1.274880;1.274950;0
20170609 000000;1.274930;1.275190;1.274930;1.275170;0
20170609 000100;1.275150;1.275160;1.275020;1.275070;0
20170609 000200;1.275060;1.275070;1.274980;1.275010;0
20170609 000300;1.275010;1.275190;1.275000;1.275190;0
20170609 000400;1.275170;1.275350;1.275160;1.275330;0
20170609 000500;1.275340;1.275410;1.275290;1.275370;0
20170609 000600;1.275380;1.275430;1.275050;1.275130;0
20170609 000700;1.275120;1.275120;1.274920;1.274920;0
20170609 000800;1.274890;1.275050;1.274860;1.274990;0
20170609 000900;1.275000;1.275100;1.274990;1.275100;0
20170609 001000;1.275100;1.275230;1.275060;1.275210;0
20170609 001100;1.275230;1.275330;1.275210;1.275240;0
20170609 001200;1.275220;1.275220;1.274860;1.274860;0
20170609 001300;1.274870;1.274970;1.274860;1.274900;0
20170609 001400;1.274920;1.275110;1.274920;1.275080;0
20170609 001500;1.275070;1.275120;1.274980;1.275120;0
20170609 001600;1.275120;1.275200;1.275090;1.275190;0
20170609 001700;1.275170;1.275320;1.275080;1.275310;0
20170609 001800;1.275320;1.275370;1.275210;1.275220;0
20170609 001900;1.275280;1.276070;1.275280;1.275850;0
20170609 002000;1.275850;1.276120;1.275760;1.275780;0
20170609 002100;1.275790;1.276010;1.275770;1.276000;0
20170609 002200;1.275990;1.277450;1.275990;1.276780;0
20170609 002300;1.276760;1.277820;1.276600;1.277610;0
20170609 002400;1.277560;1.277560;1.277160;1.277310;0
20170609 002500;1.277300;1.277320;1.277090;1.277120;0
20170609 002600;1.277120;1.277210;1.276940;1.276970;0
20170609 002700;1.276970;1.276970;1.276380;1.276380;0
20170609 002800;1.276340;1.276890;1.276340;1.276890;0
20170609 002900;1.276970;1.277170;1.276880;1.277080;0
20170609 003000;1.277080;1.277300;1.277060;1.277260;0
20170609 003100;1.277260;1.277320;1.277230;1.277230;0
20170609 003200;1.277230;1.277230;1.276990;1.277010;0
20170609 003300;1.276990;1.277010;1.276670;1.276670;0
20170609 003400;1.276650;1.276690;1.276270;1.276320;0
20170609 003500;1.276340;1.276340;1.275560;1.275820;0
20170609 003600;1.275820;1.276200;1.275730;1.276190;0
20170609 003700;1.276170;1.276190;1.276090;1.276120;0
20170609 003800;1.276120;1.276220;1.275230;1.275230;0
20170609 003900;1.275160;1.275580;1.275150;1.275310;0
20170609 004000;1.275320;1.275350;1.274840;1.275100;0
20170609 004100;1.275100;1.275390;1.275100;1.275340;0
20170609 004200;1.275340;1.275380;1.275120;1.275310;0
20170609 004300;1.275300;1.275580;1.275300;1.275490;0
20170609 004400;1.275500;1.276170;1.275480;1.276170;0
20170609 004500;1.276180;1.276290;1.275910;1.276160;0
20170609 004600;1.276130;1.276250;1.275880;1.276220;0
20170609 004700;1.276210;1.276950;1.276170;1.276910;0
20170609 004800;1.276920;1.277350;1.276530;1.277350;0
20170609 004900;1.277290;1.278230;1.277210;1.278120;0
20170609 005000;1.278130;1.278130;1.277580;1.277610;0
20170609 005100;1.277630;1.277630;1.277270;1.277270;0
20170609 005200;1.277270;1.277270;1.276570;1.276580;0
20170609 005300;1.276650;1.276670;1.276350;1.276380;0
20170609 005400;1.276390;1.276830;1.276350;1.276700;0
20170609 005500;1.276730;1.276780;1.276700;1.276780;0
20170609 005600;1.276890;1.276890;1.276040;1.276040;0
20170609 005700;1.276040;1.276140;1.275850;1.276080;0
20170609 005800;1.276080;1.276280;1.276080;1.276180;0
20170609 005900;1.276140;1.276270;1.276030;1.276190;0
20170609 010000;1.276180;1.276290;1.275960;1.276260;0
20170609 010100;1.276270;1.276280;1.275680;1.275780;0
20170609 010200;1.275790;1.275790;1.275200;1.275650;0
20170609 010300;1.275640;1.275640;1.275340;1.275410;0
20170609 010400;1.275390;1.275480;1.275190;1.275190;0
20170609 010500;1.275210;1.275290;1.275190;1.275290;0
20170609 010600;1.275300;1.275300;1.275080;1.275190;0
20170609 010700;1.275200;1.275270;1.274680;1.275010;0
20170609 010800;1.275110;1.275320;1.274800;1.275190;0
20170609 010900;1.275200;1.276000;1.275070;1.275160;0
20170609 011000;1.275170;1.275700;1.275070;1.275610;0
20170609 011100;1.275610;1.275660;1.275370;1.275390;0
20170609 011200;1.275460;1.275850;1.275340;1.275820;0
20170609 011300;1.275790;1.276120;1.275660;1.275680;0
20170609 011400;1.275660;1.275900;1.275550;1.275880;0
20170609 011500;1.275860;1.275860;1.275180;1.275280;0
20170609 011600;1.275270;1.275470;1.274490;1.274760;0
20170609 011700;1.274760;1.275450;1.274540;1.275350;0
20170609 011800;1.275370;1.275470;1.275370;1.275430;0
20170609 011900;1.275450;1.275490;1.275030;1.275060;0
20170609 012000;1.275050;1.275090;1.274590;1.274680;0
20170609 012100;1.274690;1.274690;1.272650;1.272830;0
20170609 012200;1.272790;1.273000;1.272760;1.272940;0
20170609 012300;1.272970;1.273360;1.272960;1.273040;0
20170609 012400;1.273020;1.273020;1.272130;1.272350;0
20170609 012500;1.272350;1.272460;1.272150;1.272270;0
20170609 012600;1.272250;1.272280;1.271980;1.272040;0
20170609 012700;1.272050;1.272050;1.271210;1.271250;0
20170609 012800;1.271240;1.271400;1.270960;1.270960;0
20170609 012900;1.270960;1.271050;1.270760;1.270770;0
20170609 013000;1.270790;1.270950;1.270480;1.270540;0
20170609 013100;1.270540;1.270650;1.270520;1.270540;0
20170609 013200;1.270540;1.271950;1.270520;1.271660;0
20170609 013300;1.271670;1.271670;1.271310;1.271310;0
20170609 013400;1.271330;1.271340;1.271070;1.271090;0
20170609 013500;1.271090;1.271370;1.271020;1.271100;0
20170609 013600;1.271130;1.271380;1.270980;1.271270;0
20170609 013700;1.271370;1.271500;1.271130;1.271360;0
20170609 013800;1.271430;1.272000;1.271430;1.271880;0
20170609 013900;1.271880;1.271900;1.271780;1.271900;0
20170609 014000;1.271880;1.272900;1.271820;1.272560;0
20170609 014100;1.272560;1.272790;1.272420;1.272490;0
20170609 014200;1.272480;1.272540;1.272420;1.272520;0
20170609 014300;1.272560;1.273240;1.272560;1.272800;0
20170609 014400;1.272860;1.273180;1.272740;1.272840;0
20170609 014500;1.272820;1.273080;1.272800;1.272990;0
20170609 014600;1.273010;1.273180;1.272970;1.273100;0
20170609 014700;1.273150;1.273480;1.273060;1.273460;0
20170609 014800;1.273450;1.273490;1.272430;1.272430;0
20170609 014900;1.272450;1.272500;1.271040;1.271270;0
20170609 015000;1.271280;1.272010;1.271080;1.271230;0
20170609 015100;1.271240;1.271320;1.270420;1.271050;0
20170609 015200;1.271050;1.271170;1.269580;1.269580;0
20170609 015300;1.269630;1.270450;1.268850;1.269580;0
20170609 015400;1.269600;1.269770;1.268750;1.269770;0
20170609 015500;1.269800;1.269850;1.269000;1.269360;0
20170609 015600;1.269340;1.269430;1.269270;1.269360;0
20170609 015700;1.269370;1.269590;1.268580;1.268580;0
20170609 015800;1.268610;1.269350;1.268540;1.269060;0
20170609 015900;1.269060;1.270040;1.268840;1.270040;0
20170609 020000;1.269940;1.270800;1.269770;1.269900;0
20170609 020100;1.269880;1.269890;1.269390;1.269390;0
20170609 020200;1.269390;1.270590;1.269390;1.270560;0
20170609 020300;1.270550;1.270710;1.269900;1.270530;0
20170609 020400;1.270630;1.271200;1.270590;1.270880;0
20170609 020500;1.270860;1.271820;1.270240;1.271440;0
20170609 020600;1.271450;1.271810;1.271320;1.271640;0
20170609 020700;1.271620;1.272120;1.271590;1.271680;0
20170609 020800;1.271680;1.272280;1.271530;1.272150;0
20170609 020900;1.272160;1.272550;1.271770;1.271770;0
20170609 021000;1.271760;1.271940;1.271350;1.271880;0
20170609 021100;1.271860;1.272080;1.271650;1.271780;0
20170609 021200;1.271770;1.272120;1.271660;1.271720;0
20170609 021300;1.271720;1.271940;1.271690;1.271760;0
20170609 021400;1.271670;1.271700;1.271570;1.271670;0
20170609 021500;1.271680;1.271710;1.271270;1.271270;0
20170609 021600;1.271300;1.271300;1.270860;1.270860;0
20170609 021700;1.270940;1.270940;1.269830;1.269830;0
20170609 021800;1.269820;1.270050;1.269670;1.269920;0
20170609 021900;1.269900;1.270320;1.269870;1.270300;0
20170609 022000;1.270290;1.270340;1.269710;1.269880;0
20170609 022100;1.269850;1.269980;1.269590;1.269730;0
20170609 022200;1.269710;1.269910;1.269600;1.269680;0
20170609 022300;1.269690;1.269750;1.268970;1.269600;0
